quiz_id,quiz_title,week,book,topic,reference_id,question,question_type,difficulty,answer_choice_1,answer_choice_2,answer_choice_3,answer_choice_4,correct_answer,passages,learning_objective,explanation,common_misconception,points,required,shuffle_answers,tags,active
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Transfiguration,W26-Q07,What were Moses and Elijah discussing with Jesus?,recall,medium,The rebuilding of the temple,"His departure, to be accomplished at Jerusalem",The calling of the Gentiles,The end of the age,"His departure, to be accomplished at Jerusalem",Luke 9:31,Notice the subject of the mountaintop conversation.,They spoke of His departure — literally His “exodus” — which He was about to accomplish at Jerusalem.,"The glory scene points toward the cross, not away from it.",2,TRUE,FALSE,"luke9,exodus",TRUE
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Pride,W26-Q08,What were the disciples arguing about after Jesus foretold His betrayal?,recall,medium,Who would sit at His right hand in the kingdom,Which of them was the greatest,Where they should go next,How to feed the crowds,Which of them was the greatest,Luke 9:46,Recall the dispute that follows the passion prediction.,An argument arose as to which of them was the greatest — immediately after Jesus spoke of being delivered into the hands of men.,The specific request for seats of honor is in Mark and Matthew; Luke records a general dispute.,2,TRUE,FALSE,"luke9,greatness",TRUE
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Discipleship,W26-Q09,What does “whoever would save his life will lose it” mean?,theological,hard,Physical death should be sought,"Self-preservation forfeits true life, while losing life for Christ’s sake gains it",Only martyrs are saved,Life has no value apart from suffering,"Self-preservation forfeits true life, while losing life for Christ’s sake gains it",Luke 9:24-25,Grasp the paradox at the center of discipleship.,Clinging to one’s own life loses it; surrendering it for Christ’s sake is the only way to keep it — for what does it profit to gain the world and lose oneself?,The saying is not a call to seek suffering but a warning about self-protection.,3,TRUE,FALSE,"luke9,paradox",TRUE
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Humility,W26-Q10,How did Jesus settle the argument about who was greatest?,interpretation,hard,He named Peter as leader,He placed a child by His side and said the least among them is great,He rebuked them and sent them away,He divided the Twelve into ranks,He placed a child by His side and said the least among them is great,Luke 9:47-48,See how Jesus redefines greatness.,"Taking a child — a person of no status — He said that receiving such a one is receiving Him, and that the least among them all is the one who is great.","The lesson concerns status, not childlike innocence.",3,TRUE,FALSE,"luke9,humility",TRUE
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Journey,W26-Q11,Why is “He set his face to go to Jerusalem” a turning point in Luke?,theological,hard,It marks the start of the Galilean ministry,"It begins the long, deliberate journey toward the cross",It records a change of travel plans,It signals the end of His public teaching,"It begins the long, deliberate journey toward the cross",Luke 9:51,Identify the hinge of Luke’s structure.,"From here Luke narrates a sustained journey to Jerusalem; Jesus moves toward His death by resolve, not by accident.",The phrase reads as travel detail but marks the Gospel’s major structural turn.,3,TRUE,FALSE,"luke9,jerusalem",TRUE
W26,Week 26 — Luke 9 (Who Is Jesus?),26,Luke,Commitment,W26-Q12,What did Jesus mean about the one who puts his hand to the plow and looks back?,interpretation,hard,Farming requires skill,"Divided, backward-looking loyalty is unfit for the kingdom",Family duties come first,Disciples must not own property,"Divided, backward-looking loyalty is unfit for the kingdom",Luke 9:62,Understand the cost of following.,"A plowman who looks back cuts a crooked furrow; Jesus warns that half-hearted, hesitating discipleship will not do.",The excuses in view are legitimate duties — which is what makes the demand so sharp.,3,TRUE,FALSE,"luke9,commitment",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Sending,W27-Q01,How many did Jesus appoint and send ahead of Him two by two?,recall,easy,Twelve,Forty,Seventy-two,One hundred twenty,Seventy-two,Luke 10:1,"Recall the second, larger sending in Luke.",The Lord appointed seventy-two others and sent them ahead of Him into every town He was about to visit.,This sending is separate from the sending of the Twelve in Luke 9.,1,TRUE,FALSE,"luke10,sending",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Mercy,W27-Q02,Who helped the wounded man on the road to Jericho?,recall,easy,A priest,A Levite,A Samaritan,A merchant,A Samaritan,Luke 10:30-35,Recall the parable of the Good Samaritan.,"A Samaritan — a despised outsider — had compassion, bound the man’s wounds, and paid for his care.",The priest and the Levite both saw the man and passed by on the other side.,1,TRUE,FALSE,"luke10,samaritan",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Devotion,W27-Q03,Which sister sat at Jesus’ feet and listened to His teaching?,recall,easy,Martha,Mary,Joanna,Salome,Mary,Luke 10:38-42,Recall the scene at Bethany.,"Mary sat at the Lord’s feet and listened, while Martha was distracted with much serving.",Martha’s service was not wrong in itself; her anxiety and complaint were the problem.,1,TRUE,FALSE,"luke10,mary",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Prayer,W27-Q04,What did Jesus teach when a disciple asked Him to teach them to pray?,recall,easy,The Shema,The Lord’s Prayer,A psalm of David,A blessing over bread,The Lord’s Prayer,Luke 11:1-4,Recall Luke’s setting for the Lord’s Prayer.,"Jesus gave the prayer beginning “Father, hallowed be your name. Your kingdom come” in response to a disciple’s request.",Luke’s version is shorter than Matthew’s and arises from a specific request.,1,TRUE,FALSE,"luke11,prayer",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Mercy,W27-Q05,What did Jesus tell the lawyer after the parable of the Good Samaritan?,recall,medium,"“Go, and do likewise.”",“Your faith has saved you.”,“Sell all that you have.”,“Follow me.”,"“Go, and do likewise.”",Luke 10:37,Recall the parable’s closing command.,"The lawyer identified the neighbor as “the one who showed him mercy,” and Jesus said, “You go, and do likewise.”","The parable ends in a command, not merely an illustration.",2,TRUE,FALSE,"luke10,neighbor",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Priority,W27-Q06,What did Jesus say Mary had chosen?,recall,medium,The easier task,"The good portion, which will not be taken away from her",A temporary comfort,The place of honor,"The good portion, which will not be taken away from her",Luke 10:42,Understand Jesus’ gentle correction of Martha.,"One thing is necessary, and Mary chose the good portion — attention to Jesus Himself — which will not be taken away.","The point is priority, not that hospitality and work are unimportant.",2,TRUE,FALSE,"luke10,priority",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Greed,W27-Q07,What was the rich fool’s fundamental error?,recall,medium,He gave away too much,He laid up treasure for himself and was not rich toward God,He failed to plan for the harvest,He refused to build barns,He laid up treasure for himself and was not rich toward God,Luke 12:16-21,Identify the parable’s verdict.,"His plans were prudent but godless: that night his soul was required of him, and his goods went to another.","The man is condemned for self-directed hoarding, not for being productive.",2,TRUE,FALSE,"luke12,greed",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Fear,W27-Q08,What did Jesus say about sparrows and the hairs of your head?,recall,medium,That God counts only great things,That not one sparrow is forgotten and even the hairs of your head are numbered,That birds are of more value than people,That worry is unavoidable,That not one sparrow is forgotten and even the hairs of your head are numbered,Luke 12:6-7,Recall Jesus’ grounds for fearlessness.,"If God does not forget a single sparrow, and numbers the hairs of your head, then “fear not; you are of more value than many sparrows.”","The comfort is God’s detailed knowledge, not a promise that nothing hard will happen.",2,TRUE,FALSE,"luke12,fear",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Neighbor,W27-Q09,What made the Samaritan a neighbor when the priest and Levite were not?,theological,hard,He knew the wounded man personally,He acted in costly mercy across ethnic and religious lines,He was required by law to help,He reported the crime to the authorities,He acted in costly mercy across ethnic and religious lines,Luke 10:33-37,Reframe the lawyer’s question as Jesus does.,"The lawyer asked who qualifies as his neighbor; Jesus redirects him to become a neighbor — through mercy that costs time, money, and status.",The parable does not define a category to love but a way to live.,3,TRUE,FALSE,"luke10,mercy",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Prayer,W27-Q10,"What is the point of the friend at midnight and “ask, seek, knock”?",theological,hard,Prayer wears God down over time,God is reluctant and must be persuaded,"Persistent prayer rests on the Father’s willingness to give good gifts, above all the Holy Spirit",Only urgent needs should be prayed for,"Persistent prayer rests on the Father’s willingness to give good gifts, above all the Holy Spirit",Luke 11:5-13,Understand the argument from lesser to greater.,"If a grudging neighbor and a flawed human father will answer, how much more will the heavenly Father give the Holy Spirit to those who ask.","The parable is a contrast with God, not a comparison to Him.",3,TRUE,FALSE,"luke11,persistence",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Hypocrisy,W27-Q11,What did Jesus condemn in the woes to the Pharisees and lawyers?,interpretation,hard,Their careful tithing of herbs,Neglecting justice and the love of God while keeping outward observance,Their study of the Scriptures,Their attendance at synagogue,Neglecting justice and the love of God while keeping outward observance,Luke 11:37-52,Identify the substance of the woes.,"They tithed mint and rue while neglecting justice and the love of God — clean outside, full of greed within — and loaded burdens on others.","Jesus does not condemn the tithing itself: “these you ought to have done, without neglecting the others.”",3,TRUE,FALSE,"luke11,woes",TRUE
W27,Week 27 — Luke 10–12 (On the Road with the Savior),27,Luke,Stewardship,W27-Q12,"What does “to whom much was given, of him much will be required” teach?",theological,hard,Wealth is inherently sinful,Greater knowledge and entrustment bring greater accountability,God requires the same of everyone,Only leaders are accountable,Greater knowledge and entrustment bring greater accountability,Luke 12:47-48,Grasp the principle of proportional accountability.,The servant who knew his master’s will and did not act receives the greater judgment — responsibility scales with what has been entrusted.,"The saying is often applied only to money, though Jesus applies it to knowledge and trust.",3,TRUE,FALSE,"luke12,stewardship",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Entry,W28-Q01,What did Jesus urge people to strive to enter?,recall,easy,The temple gate,The narrow door,The city of Jerusalem,The upper room,The narrow door,Luke 13:24,Recall Jesus’ answer about who will be saved.,"“Strive to enter through the narrow door. For many, I tell you, will seek to enter and will not be able.”",Jesus answers a question about numbers with a call to personal urgency.,1,TRUE,FALSE,"luke13,narrowdoor",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Lost,W28-Q02,What did the shepherd do when one of a hundred sheep was lost?,recall,easy,Waited for it to return,Counted the ninety-nine again,Left the ninety-nine and went after the lost one until he found it,Sent a hired hand to look,Left the ninety-nine and went after the lost one until he found it,Luke 15:4-6,Recall the parable of the lost sheep.,"He goes after the one that is lost until he finds it, then lays it on his shoulders rejoicing.",The shepherd searches personally rather than writing off the loss.,1,TRUE,FALSE,"luke15,sheep",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Lost,W28-Q03,"How many coins did the woman have, and how many did she lose?",recall,easy,Ten; one,Twelve; two,Seven; three,One hundred; one,Ten; one,Luke 15:8-10,Recall the parable of the lost coin.,"Having ten silver coins and losing one, she lights a lamp, sweeps the house, and searches diligently until she finds it.",The three parables of Luke 15 are often blurred together.,1,TRUE,FALSE,"luke15,coin",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Return,W28-Q04,What did the father do when he saw the prodigal son still far off?,recall,easy,Waited at the door for him,Sent a servant to test his sincerity,"Ran to him, embraced him, and kissed him",Demanded repayment,"Ran to him, embraced him, and kissed him",Luke 15:20,Recall the father’s reception of the returning son.,"While he was still a long way off, his father saw him, felt compassion, and ran to embrace and kiss him — before the rehearsed speech was finished.",The father does not wait for the confession; he interrupts it with welcome.,1,TRUE,FALSE,"luke15,prodigal",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Kingdom,W28-Q05,To what did Jesus compare the kingdom of God in Luke 13?,recall,medium,A pearl and a net,A mustard seed and leaven,A vineyard and a tower,A lamp and a bushel,A mustard seed and leaven,Luke 13:18-21,Recall the pair of growth parables.,The kingdom is like a mustard seed that becomes a tree and like leaven a woman hid in three measures of flour until it was all leavened.,"Both images stress small, hidden beginnings with pervasive results.",2,TRUE,FALSE,"luke13,kingdom",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Banquet,W28-Q06,Whom did the master finally bring into the great banquet?,recall,medium,His relatives and friends,"The poor, crippled, blind, and lame from the streets and highways","The original invited guests, after they apologized",The servants themselves,"The poor, crippled, blind, and lame from the streets and highways",Luke 14:21-23,Recall the outcome of the parable of the great banquet.,"When the invited made excuses, the master sent his servant to the streets and lanes and then the highways and hedges, so that his house would be filled.",The excuses are ordinary and reasonable — which is the parable’s point.,2,TRUE,FALSE,"luke14,banquet",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Cost,W28-Q07,What two illustrations did Jesus use for counting the cost?,recall,medium,A farmer and a fisherman,A builder estimating a tower and a king weighing whether to go to war,A merchant and a shepherd,A judge and a widow,A builder estimating a tower and a king weighing whether to go to war,Luke 14:28-32,Recall the two cost-counting images.,Both a builder and a king sit down first to calculate — so a would-be disciple should weigh what following Jesus will cost.,"The passage warns against beginning, not against following.",2,TRUE,FALSE,"luke14,cost",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Resentment,W28-Q08,Why was the elder brother angry?,recall,medium,The younger brother took his inheritance,The father celebrated the younger son’s return,He was not invited to the feast,The servants disobeyed him,The father celebrated the younger son’s return,Luke 15:25-30,Recall the parable’s second half.,"He refused to go in, complaining that he had served for years without a young goat, while the son who squandered everything got the fattened calf.",The parable does not end with the younger son’s return; the elder brother is left outside.,2,TRUE,FALSE,"luke15,elderbrother",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Resolve,W28-Q09,What did Jesus mean by “Go and tell that fox” when warned about Herod?,interpretation,hard,He feared Herod and would flee,"He would continue His work and finish His course, since a prophet must die in Jerusalem",He intended to confront Herod directly,He was calling Herod cunning but harmless to others,"He would continue His work and finish His course, since a prophet must die in Jerusalem",Luke 13:31-33,Understand Jesus’ resolve on the road to Jerusalem.,"Neither Herod’s threat nor the warning deters Him: He will cast out demons and perform cures today and tomorrow, and on the third day finish His course.",The reply is not bravado but determined obedience to a fixed purpose.,3,TRUE,FALSE,"luke13,herod",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Humility,W28-Q10,What is the lesson of taking the lowest seat at a wedding feast?,theological,hard,Guests should arrive early,"Everyone who exalts himself will be humbled, and the humble exalted",Seating rules should be enforced strictly,Feasts should have no places of honor,"Everyone who exalts himself will be humbled, and the humble exalted",Luke 14:7-11,Grasp the reversal principle applied to social status.,"Rather than seizing honor, take the lowest place; the host may invite you higher. “For everyone who exalts himself will be humbled.”",The teaching is not etiquette advice but the kingdom’s pattern of reversal.,3,TRUE,FALSE,"luke14,humility",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Joy,W28-Q11,What unites the three parables of Luke 15?,theological,hard,A warning of judgment,"Something lost, sought, found, and joy in heaven over one sinner who repents",The value of hard work,The danger of wealth,"Something lost, sought, found, and joy in heaven over one sinner who repents","Luke 15:7, 15:10, 15:32",See the common shape of the Luke 15 trilogy.,"Each parable ends in celebration, and twice Jesus states the meaning outright: there is joy in heaven over one sinner who repents.",The chapter is often read as three separate lessons rather than one sustained argument.,3,TRUE,FALSE,"luke15,joy",TRUE
W28,Week 28 — Luke 13–15 (Parables of the Seeking God),28,Luke,Audience,W28-Q12,Why does the elder brother matter to the parable’s original hearers?,interpretation,hard,He models proper obedience,He pictures the grumbling Pharisees and scribes who resented Jesus receiving sinners,He represents the Gentile nations,He shows the father’s favoritism,He pictures the grumbling Pharisees and scribes who resented Jesus receiving sinners,"Luke 15:1-2, 15:25-32",Connect the parable to the complaint that provoked it.,"Luke 15 opens with Pharisees grumbling that Jesus receives sinners and eats with them; the elder brother holds up a mirror to them, and the story ends with the father still pleading.",Focusing only on the younger son misses whom Jesus was actually addressing.,3,TRUE,FALSE,"luke15,pharisees",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Wealth,W29-Q01,"Who lay at the rich man’s gate, covered with sores?",recall,easy,Bartimaeus,Lazarus,Zacchaeus,Simon,Lazarus,Luke 16:19-21,Recall the named poor man in the parable.,"Lazarus, a poor man covered with sores, longed to be fed with what fell from the rich man’s table.","This Lazarus is a figure in a parable, not the Lazarus of Bethany raised in John 11.",1,TRUE,FALSE,"luke16,lazarus",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Gratitude,W29-Q02,"How many lepers were cleansed, and how many returned to thank Jesus?",recall,easy,Ten; one,Ten; three,Seven; two,Twelve; one,Ten; one,Luke 17:11-19,Recall the healing of the ten lepers.,"All ten were cleansed as they went, but only one — a Samaritan — turned back praising God and fell at Jesus’ feet.",All ten obeyed and were healed; only one worshiped.,1,TRUE,FALSE,"luke17,lepers",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Prayer,W29-Q03,Who went home justified — the Pharisee or the tax collector?,recall,easy,The Pharisee,The tax collector,Both,Neither,The tax collector,Luke 18:9-14,Recall the outcome of the temple parable.,"The tax collector, who would not lift his eyes and prayed “God, be merciful to me, a sinner,” went down to his house justified rather than the other.",The Pharisee’s prayer was factually true about his conduct — and still self-justifying.,1,TRUE,FALSE,"luke18,justified",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Seeking,W29-Q04,Who climbed a sycamore tree to see Jesus?,recall,easy,Zacchaeus,Levi,Nicodemus,Simon the Pharisee,Zacchaeus,Luke 19:1-4,Recall the encounter at Jericho.,"Zacchaeus, a chief tax collector and small in stature, ran ahead and climbed a sycamore tree because of the crowd.","Zacchaeus is a chief tax collector, distinct from Levi called in Luke 5.",1,TRUE,FALSE,"luke19,zacchaeus",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Warning,W29-Q05,What did Abraham tell the rich man about warning his five brothers?,recall,medium,A messenger would be sent at once,They have Moses and the Prophets; they would not be convinced even if someone rose from the dead,They were already beyond hope,Lazarus would be permitted to go,They have Moses and the Prophets; they would not be convinced even if someone rose from the dead,Luke 16:27-31,Recall the parable’s closing exchange.,Abraham answers that those who will not hear Moses and the Prophets will not be persuaded even by a resurrection — a pointed foreshadowing.,The problem named is not lack of evidence but unwillingness to hear.,2,TRUE,FALSE,"luke16,warning",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Money,W29-Q06,What did Jesus say about serving two masters?,recall,medium,It requires careful scheduling,You cannot serve God and money,Only the wealthy face this danger,Servants may choose either,You cannot serve God and money,Luke 16:13,Recall Jesus’ statement on divided loyalty.,"“No servant can serve two masters… You cannot serve God and money.” The Pharisees, who were lovers of money, ridiculed Him.","Jesus frames money as a rival master, not merely a tool.",2,TRUE,FALSE,"luke16,money",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Prayer,W29-Q07,What did the parable of the persistent widow teach?,recall,medium,Judges should be respected,Always to pray and not lose heart,Widows deserve special treatment in court,Justice comes only through persistence in the courts,Always to pray and not lose heart,Luke 18:1-8,Recall the stated purpose of the parable.,Luke tells us the point up front: Jesus told them a parable to the effect that they ought always to pray and not lose heart.,"The unjust judge is a contrast to God, not a portrait of Him.",2,TRUE,FALSE,"luke18,widow",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Repentance,W29-Q08,What did Zacchaeus promise to do?,recall,medium,Resign his position,Give half his goods to the poor and restore fourfold anything he had defrauded,Follow Jesus to Jerusalem,Build a synagogue,Give half his goods to the poor and restore fourfold anything he had defrauded,Luke 19:8,Recall the evidence of Zacchaeus’ changed heart.,Standing before the Lord he pledged half his goods to the poor and fourfold restitution — far beyond what the law required.,"Salvation came to his house that day; the restitution was the fruit, not the price.",2,TRUE,FALSE,"luke19,restitution",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Mission,W29-Q09,What is the significance of “the Son of Man came to seek and to save the lost”?,theological,hard,It applies only to Israel,"It is Luke’s mission statement for Jesus, spoken over a despised tax collector",It refers to the future judgment,It was said to the Pharisees in the temple,"It is Luke’s mission statement for Jesus, spoken over a despised tax collector",Luke 19:10,Identify the thematic center of Luke’s Gospel.,"Spoken in Zacchaeus’ house while the crowd grumbled, the sentence gathers up the lost sheep, lost coin, and lost son into one purpose statement.",The verse is often quoted apart from the scandal of the setting that gives it force.,3,TRUE,FALSE,"luke19,mission",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Wealth,W29-Q10,Why did the rich ruler go away sorrowful?,interpretation,hard,He disagreed with Jesus’ theology,He was extremely rich and would not sell all and follow,He was forbidden by the law,He did not believe Jesus was a teacher,He was extremely rich and would not sell all and follow,Luke 18:18-23,Understand the ruler’s specific obstacle.,"He had kept the commandments from his youth, but the one thing he lacked cost more than he would pay; he became very sad, for he was extremely rich.","Jesus’ demand was tailored to this man’s particular idol, not a universal rule for all disciples.",3,TRUE,FALSE,"luke18,richruler",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Judgment,W29-Q11,Why did Jesus weep as He approached Jerusalem?,interpretation,hard,He feared arrest,"The city did not know the time of its visitation, and destruction would follow",The crowds had abandoned Him,The temple had been closed,"The city did not know the time of its visitation, and destruction would follow",Luke 19:41-44,Grasp the grief behind the triumphal entry.,"At the height of the praise, Jesus wept over the city, foreseeing its ruin because it did not recognize the time of God’s visitation.",The triumphal entry is often remembered as celebration only; Luke records lament at its center.,3,TRUE,FALSE,"luke19,lament",TRUE
W29,Week 29 — Luke 16–19 (Seeking and Saving the Lost),29,Luke,Stewardship,W29-Q12,"In the parable of the ten minas, what condemned the third servant?",theological,hard,He lost the money in trade,He gave the money away,"He hid the mina and did nothing, calling his master severe",He refused the assignment outright,"He hid the mina and did nothing, calling his master severe",Luke 19:20-24,Identify the failure the parable exposes.,"He returned the mina wrapped in a handkerchief, excusing himself by his fear of a severe master; his own words judged him.","The servant is condemned for inaction, not for a poor return.",3,TRUE,FALSE,"luke19,minas",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Giving,W30-Q01,What did the poor widow put into the offering box?,recall,easy,A day’s wages,"Two small copper coins, all she had to live on",A silver denarius,A tenth of her income,"Two small copper coins, all she had to live on",Luke 21:1-4,Recall the widow’s offering.,"Jesus said she put in more than all the rest, because they gave out of abundance while she gave out of poverty all she had to live on.","The measure Jesus uses is what remains, not what is given.",1,TRUE,FALSE,"luke21,widow",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Betrayal,W30-Q02,Who agreed to betray Jesus to the chief priests?,recall,easy,Peter,Judas Iscariot,Thomas,Simon the Zealot,Judas Iscariot,Luke 22:3-6,Recall the betrayer.,"Satan entered Judas called Iscariot, one of the Twelve, who conferred with the chief priests about how to betray Him and accepted money.",Peter denied Jesus; Judas betrayed Him — the two are distinct failures.,1,TRUE,FALSE,"luke22,judas",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Denial,W30-Q03,How many times did Peter deny Jesus before the rooster crowed?,recall,easy,Once,Twice,Three times,Seven times,Three times,Luke 22:54-62,Recall Peter’s denial.,"Peter denied Him three times; the rooster crowed, the Lord turned and looked at Peter, and Peter went out and wept bitterly.",Luke alone records that the Lord looked directly at Peter at that moment.,1,TRUE,FALSE,"luke22,peter",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Resurrection,W30-Q04,Who first found the tomb empty?,recall,easy,The chief priests,Roman soldiers,The women who had come with Him from Galilee,Peter and John,The women who had come with Him from Galilee,"Luke 24:1-3, 24:10",Recall the first witnesses of the empty tomb.,"At early dawn the women — Mary Magdalene, Joanna, Mary the mother of James, and others — came with spices and found the stone rolled away.","Peter ran to the tomb afterward, in response to the women’s report.",1,TRUE,FALSE,"luke24,women",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Supper,W30-Q05,What did Jesus say about the cup at the Last Supper?,recall,medium,“This is the blood of the covenant of Moses.”,“This cup that is poured out for you is the new covenant in my blood.”,"“Drink, for the kingdom has come.”",“Let this cup pass from you.”,“This cup that is poured out for you is the new covenant in my blood.”,Luke 22:20,Recall the words over the cup.,"After supper He took the cup, saying it is the new covenant in His blood, poured out for them.","The words over the cup and the prayer in Gethsemane both mention a cup, but they are different sayings.",2,TRUE,FALSE,"luke22,supper",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Submission,W30-Q06,What did Jesus pray on the Mount of Olives?,recall,medium,"“My God, my God, why have you forsaken me?”","“Father, if you are willing, remove this cup from me. Nevertheless, not my will, but yours, be done.”","“Father, glorify your name.”",“Into your hands I commit my spirit.”,"“Father, if you are willing, remove this cup from me. Nevertheless, not my will, but yours, be done.”",Luke 22:42,Recall the Gethsemane prayer in Luke.,"In agony He prayed more earnestly, asking that the cup be removed if the Father were willing, yet surrendering to the Father’s will.",The prayer is honest about the dread and still fully submitted — both halves matter.,2,TRUE,FALSE,"luke22,gethsemane",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Salvation,W30-Q07,What did Jesus say to the criminal crucified beside Him?,recall,medium,“Your sins are forgiven; go in peace.”,“Today you will be with me in paradise.”,“Go and sin no more.”,“Your faith has made you well.”,“Today you will be with me in paradise.”,Luke 23:43,Recall the promise from the cross.,"To the criminal who asked to be remembered when Jesus came into His kingdom, Jesus answered, “Truly, I say to you, today you will be with me in paradise.”",Both criminals mocked at first in the other accounts; Luke records one turning in faith.,2,TRUE,FALSE,"luke23,paradise",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Emmaus,W30-Q08,What did Jesus explain to the two disciples on the Emmaus road?,recall,medium,The order of events in Jerusalem,"The things concerning Himself in all the Scriptures, beginning with Moses and the Prophets",How to identify false teachers,The timing of His return,"The things concerning Himself in all the Scriptures, beginning with Moses and the Prophets",Luke 24:25-27,Recall the content of the Emmaus conversation.,"Beginning with Moses and all the Prophets, He interpreted to them in all the Scriptures the things concerning Himself.",The risen Jesus taught the Old Testament rather than simply proving His identity.,2,TRUE,FALSE,"luke24,emmaus",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Forgiveness,W30-Q09,What did Jesus pray about those who crucified Him?,theological,hard,That they be repaid for their deeds,"“Father, forgive them, for they know not what they do.”",That the city be spared,That His disciples be protected,"“Father, forgive them, for they know not what they do.”",Luke 23:34,See the theme of forgiveness carried to the cross.,"Luke alone records this prayer, offered while the soldiers were casting lots for His clothing — the Savior of the lost interceding for His executioners.","The prayer is not a claim that they were innocent, but intercession for the guilty.",3,TRUE,FALSE,"luke23,forgiveness",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Grace,W30-Q10,Why is the repentant criminal significant in Luke’s account?,theological,hard,He had been a follower of Jesus in secret,"He shows salvation given by faith alone, at the last hour, to an outsider with nothing to offer",He proves that crucifixion atones for sin,He was later released,"He shows salvation given by faith alone, at the last hour, to an outsider with nothing to offer",Luke 23:39-43,Connect the scene to Luke’s theme of grace to the outcast.,A condemned man with no time for restitution or good works is promised paradise on the strength of a plea — the Gospel of the seeking Savior in miniature.,"The account is sometimes used to minimize repentance, though the man did confess his guilt and turn to Christ.",3,TRUE,FALSE,"luke23,grace",TRUE
W30,Week 30 — Luke 20–24 (The Cross and the Empty Tomb),30,Luke,Scripture,W30-Q11,What did the Emmaus disciples say happened as Jesus opened the Scriptures?,interpretation,hard,Their eyes were opened immediately,Their hearts burned within them,They fell asleep on the road,They doubted every word,Their hearts burned within them,Luke 24:32,Recall the disciples’ own account of the encounter.,"“Did not our hearts burn within us while he talked to us on the road, while he opened to us the Scriptures?” They recognized Him in the breaking of bread.","The burning hearts came during the teaching, before they recognized who He was.",3,TRUE,FALSE,"luke24,hearts",TRUE
